Date,AAPL,AAPL,AAPL,AAPL,AAPL
2021-03-22T00:00:00.000,117.20091082094861,120.64885668061302,117.13273141543256,120.18133544921875,111912300
2021-03-23T00:00:00.000,120.12287382459728,121.0092059173222,118.96381673388366,119.3534164428711,95467100
2021-03-24T00:00:00.000,119.62613612617307,119.70405755554833,116.94764829711929,116.96712493896484,88530500
2021-03-25T00:00:00.000,116.43144110431777,118.49631456122934,115.90548256064227,117.45413208007812,98844700
2021-03-26T00:00:00.000,117.22036189731419,118.32098161470867,115.82754797615723,118.05799865722656,94071200
2021-03-29T00:00:00.000,118.4865630734955,119.39237925463331,117.59048892877756,118.23332214355469,80819200
2021-03-30T00:00:00.000,116.98660451621751,117.26906411360106,115.76911009525196,116.78206634521484,85671900
2021-03-31T00:00:00.000,118.48655115112102,120.30791793555011,117.99955341308188,118.97354888916016,118323800
2021-04-01T00:00:00.000,120.44428559619276,120.95075998024407,119.30470522783453,119.80144500732422,75089100
2021-04-05T00:00:00.000,120.64882787870255,122.87927851383142,119.86962848939254,122.62603759765625,88651200
2021-04-06T00:00:00.000,123.21045341308864,123.82406801579717,122.38255857200649,122.92799377441406,80171300
2021-04-07T00:00:00.000,122.55785759372996,124.59350465582355,121.88579830959569,124.57402801513672,83466700
2021-04-08T00:00:00.000,125.59674758502777,126.99930382725644,125.17793655097103,126.97008514404297,88844600
2021-04-09T00:00:00.000,126.42462946477704,129.58036563750287,126.1032091394081,129.54141235351562,106686700
2021-04-12T00:00:00.000,129.07393826976255,129.3953586938284,127.23308664974743,127.82722473144531,91420000
2021-04-13T00:00:00.000,128.99597765783932,131.15824904554103,128.49923039780398,130.93421936035156,91266500
2021-04-14T00:00:00.000,131.43098018165665,131.48941754486856,128.2362755221187,128.59664916992188,87222800
2021-04-15T00:00:00.000,130.34013136412574,131.4894393296933,130.16480438344763,131.00244140625,89347100
2021-04-16T00:00:00.000,130.8076081751269,131.16798178060714,129.81412853121648,130.67124938964844,84922400
2021-04-19T00:00:00.000,130.0381412567294,131.9471790846723,129.87256379574342,131.33355712890625,94264200
2021-04-20T00:00:00.000,131.5088638445784,132.00559615119002,128.3823320528723,129.64852905273438,94812300
2021-04-21T00:00:00.000,128.91807261047788,130.27192605122198,127.88563953707525,130.02842712402344,68847100
2021-04-22T00:00:00.000,129.58035833012048,130.66149395921403,127.99275572778816,128.50897216796875,84566500
2021-04-23T00:00:00.000,128.72323846633472,131.6062565911259,128.72323846633472,130.8270721435547,78657500
2021-04-26T00:00:00.000,131.32381490404939,131.54782970744535,130.0868364590517,131.2166748046875,66905100
2021-04-27T00:00:00.000,131.49915149684074,131.88875868630524,130.62256132903624,130.89527893066406,66015800
2021-04-28T00:00:00.000,130.81735115204378,131.50889459107745,129.61934068424674,130.10633850097656,107760100
